ID,HousePrice,y_hat,delta
6328,192882.0,224148.01101035936,-31266.01101035936
8656,549960.0,484389.15204982477,65570.84795017523
2319,286875.0,446827.3137943243,-159952.3137943243
2559,60793.0,190492.1471663497,-129699.14716634969
6456,145456.0,153356.46166064154,-7900.461660641537
2744,176913.0,192137.6743065863,-15224.674306586297
7252,178993.0,219117.82645308942,-40124.82645308942
2597,138285.0,167983.01562053038,-29698.01562053038
1499,190419.0,141279.4025831461,49139.59741685391
7696,332557.0,313766.1341078893,18790.865892110683
6184,311150.0,314849.0746402733,-3699.074640273291
2852,280470.0,261530.9001498001,18939.099850199913
5845,232550.0,211939.79854981956,20610.201450180437
6623,316274.0,293525.9447977549,22748.055202245072
1249,225329.0,230364.9116022085,-5035.911602208507
5341,270729.0,292360.7198582135,-21631.719858213502
7165,426499.0,389735.609868294,36763.39013170602
4092,219705.0,273519.5711372856,-53814.57113728562
4689,422040.0,539422.922173751,-117382.92217375105
7293,485469.0,404065.17816795985,81403.82183204015
6135,495244.0,473488.979082009,21755.020917991
984,568964.0,541108.7786605569,27855.221339443116
364,459141.0,450071.18268270366,9069.817317296343
3828,250236.0,268658.30516277085,-18422.30516277085
975,213492.0,316480.0239837716,-102988.02398377162
8943,167025.0,175497.32790172618,-8472.327901726181
1746,271304.0,335011.47181613103,-63707.47181613103
3718,360311.0,415434.3390517056,-55123.33905170561
6614,150460.0,141877.06802496262,8582.931975037383
5710,204644.0,241692.2048433291,-37048.20484332909
7841,142850.0,169016.65116539143,-26166.651165391435
8496,244311.0,265045.6740116132,-20734.674011613184
8238,335576.0,323653.61452717567,11922.385472824331
1173,352457.0,389118.2303529907,-36661.23035299068
2719,353178.0,353322.9942177495,-144.99421774951043
7230,261947.0,265874.9206885156,-3927.9206885155872
2829,529007.0,573189.096653603,-44182.09665360302
129,177175.0,169011.9870119053,8163.012988094706
6457,364325.0,529280.1986119645,-164955.19861196447
1184,233721.0,259319.09108746698,-25598.09108746698
3470,474376.0,464714.4498312301,9661.5501687699
1784,357381.0,376305.39363711735,-18924.393637117348
4214,148982.0,112953.38377415772,36028.616225842285
2410,407069.0,389962.2495238626,17106.750476137386
5389,550566.0,493105.6431689593,57460.3568310407
6519,125899.0,146265.37924591874,-20366.37924591874
6043,730244.0,563609.2271816399,166634.77281836013
3690,230241.0,301394.81534216274,-71153.81534216274
9074,337396.0,416568.16889451037,-79172.16889451037
4820,224280.0,240013.59571638427,-15733.595716384269
797,279699.0,264468.9988108866,15230.00118911342
905,342396.0,365920.4393855638,-23524.439385563775
8669,357678.0,341011.51077341905,16666.489226580947
1843,198968.0,190759.21729316626,8208.782706833736
7365,481563.0,427906.1069796998,53656.893020300195
5393,85889.0,113035.49099984558,-27146.490999845584
5207,366586.0,347773.2322894801,18812.767710519896
2114,643097.0,546257.0367325981,96839.96326740191
6418,404844.0,350491.9576188682,54352.04238113179
7790,390449.0,420205.01849371725,-29756.018493717245
8982,661529.0,585610.9133713054,75918.08662869455
2278,479226.0,485141.56612546905,-5915.566125469049
1435,553502.0,697808.5722107772,-144306.5722107772
2569,286090.0,325310.94880308566,-39220.94880308566
5221,364143.0,343118.21294473216,21024.787055267836
6685,179960.0,174581.6505745944,5378.349425405613
240,587456.0,574058.5793301985,13397.420669801533
1490,188364.0,276252.38723348605,-87888.38723348605
5995,131732.0,153883.2750273506,-22151.27502735061
1126,922801.0,696252.004964378,226548.99503562204
1098,373321.0,318691.8716391079,54629.12836089212
1829,248623.0,207818.67351586666,40804.326484133344
1574,175444.0,225394.6293441894,-49950.629344189394
2170,155069.0,171251.69240684202,-16182.69240684202
5579,341874.0,613573.3019751562,-271699.3019751562
210,432523.0,423406.00981758814,9116.990182411857
1195,412060.0,458445.8424893908,-46385.84248939081
4228,412839.0,504335.15843103494,-91496.15843103494
6106,383631.0,354867.62076109985,28763.379238900146
6183,435510.0,457269.4137549773,-21759.413754977286
5754,267894.0,326779.9408954644,-58885.94089546439
9208,49739.0,124210.65989634545,-74471.65989634545
4406,240157.0,215144.82583017592,25012.17416982408
1276,299222.0,250393.97989129665,48828.02010870335
6000,207326.0,266682.2984819133,-59356.29848191328
3591,131761.0,109499.58207726684,22261.417922733162
9052,240158.0,327632.46106372186,-87474.46106372186
8455,284310.0,318975.0488081722,-34665.04880817223
2688,651046.0,667979.8813286435,-16933.881328643532
6564,150603.0,184707.86386020554,-34104.86386020554
8681,245641.0,213650.35350069898,31990.646499301016
1123,157052.0,203563.38968802488,-46511.38968802488
3376,436407.0,401918.6415613458,34488.35843865422
760,475231.0,492577.88811469026,-17346.888114690257
908,154844.0,153605.5229204754,1238.4770795246004
992,315351.0,265686.2115419532,49664.788458046794
8737,743961.0,708731.4411357064,35229.55886429362
1961,780841.0,792568.0534639991,-11727.053463999066
613,165160.0,162524.26750948664,2635.7324905133573
1278,537270.0,491437.63312829076,45832.36687170924
7680,700299.0,655614.3062013846,44684.693798615364
7123,159496.0,134099.21182379898,25396.788176201022
3275,318841.0,350261.9410750781,-31420.941075078095
4698,294458.0,307362.00683437154,-12904.00683437154
1981,229852.0,223951.72032479147,5900.279675208527
5182,499732.0,451343.8028491745,48388.19715082552
1093,532600.0,489385.2047497184,43214.795250281575
9346,499416.0,410494.2714922151,88921.7285077849
8782,300796.0,304263.3453364796,-3467.3453364796005
1099,270231.0,252683.15342465838,17547.846575341624
3253,447487.0,477988.3077504372,-30501.307750437176
3962,203923.0,191795.42170888474,12127.578291115264
7296,555747.0,405970.3126716326,149776.68732836738
2349,79122.0,70958.87394602412,8163.1260539758805
5068,166325.0,154735.26220352738,11589.737796472618
7437,331502.0,291505.2843694271,39996.71563057287
2266,320879.0,301722.11474902387,19156.885250976135
2329,194247.0,202087.99678657067,-7840.996786570671
1437,446552.0,372667.39726419916,73884.60273580084
2154,59995.0,118680.46053352686,-58685.46053352686
7816,346425.0,281297.5819536175,65127.41804638249
4094,153417.0,152908.62378906974,508.37621093026246
756,320349.0,425664.47738662513,-105315.47738662513
7802,150178.0,181706.35577366655,-31528.355773666553
5855,324440.0,415617.581630412,-91177.58163041202
2519,175076.0,175383.64331428005,-307.64331428005244
1526,245181.0,243636.3151899293,1544.6848100706993
441,567115.0,501697.7520340276,65417.247965972405
1441,123782.0,145859.7155552271,-22077.7155552271
2345,780228.0,770473.4256607359,9754.574339264072
5175,174627.0,167662.80369767622,6964.196302323777
1422,177564.0,224786.38721413902,-47222.38721413902
3639,260115.0,261761.47987115543,-1646.4798711554322
1716,226411.0,268094.65845201985,-41683.65845201985
8364,227050.0,286149.55268264917,-59099.55268264917
8535,481869.0,466208.59122306167,15660.408776938333
4330,149556.0,116342.58580413029,33213.414195869715
5113,361130.0,371983.93742413557,-10853.937424135569
3402,276981.0,277597.6148135739,-616.6148135738913
5718,184534.0,275086.33271528664,-90552.33271528664
4052,179760.0,166858.1307766354,12901.8692233646
5105,75835.0,149989.2755508958,-74154.2755508958
3266,88516.0,103719.73354858243,-15203.73354858243
5660,322435.0,271467.2731617279,50967.72683827212
5452,236634.0,238965.88737132255,-2331.8873713225476
2596,227187.0,253856.41105912387,-26669.41105912387
6631,423639.0,433155.6525393667,-9516.652539366682
2589,500633.0,495025.2277945343,5607.772205465706
5752,439802.0,459193.83208553726,-19391.83208553726
8481,155542.0,159959.55865676998,-4417.558656769979
2464,722874.0,678427.6602953234,44446.33970467665
4771,185405.0,188119.83284930562,-2714.832849305618
152,184231.0,201712.90661273632,-17481.90661273632
686,301448.0,290795.74260672147,10652.25739327853
7198,603424.0,575976.95140722,27447.04859278002
4062,259444.0,329405.73787286837,-69961.73787286837
3678,480190.0,561328.2616481349,-81138.26164813491
4481,233747.0,213361.14044429443,20385.859555705567
7919,311363.0,256036.8850491872,55326.1149508128
2233,403750.0,384027.4368987046,19722.56310129538
3754,265330.0,268605.1240243451,-3275.124024345074
8196,139233.0,201174.3691706761,-61941.3691706761
7386,156896.0,184155.91391323318,-27259.913913233177
8530,171938.0,190934.15524790614,-18996.155247906136
4644,262937.0,272178.9796185508,-9241.979618550802
6398,132856.0,71825.41202483694,61030.58797516306
6958,276317.0,316201.6037773828,-39884.603777382814
1120,254603.0,255964.89883405538,-1361.898834055377
1877,161622.0,166965.91099722,-5343.910997219995
2999,247052.0,232377.86551440824,14674.134485591756
5547,348326.0,350665.5647905582,-2339.5647905581864
3909,150686.0,156841.95840574347,-6155.9584057434695
1929,455664.0,445633.45947807305,10030.540521926945
1033,628569.0,583397.9851073022,45171.0148926978
2267,634519.0,578252.0478555738,56266.95214442618
3129,130966.0,183382.96456855387,-52416.96456855387
492,687596.0,743990.7409811475,-56394.74098114751
4292,377953.0,298571.0278967063,79381.9721032937
9345,461483.0,485081.26455490955,-23598.264554909547
6256,130154.0,127454.70318246396,2699.296817536044
2163,297471.0,294573.0566862948,2897.943313705211
7011,174584.0,154065.70183955613,20518.29816044387
1670,454856.0,364310.2768275723,90545.72317242768
7319,254138.0,259019.77465499114,-4881.774654991139
6524,295150.0,317345.19348426774,-22195.193484267744
5888,313578.0,419542.2826121718,-105964.28261217178
7718,250957.0,258562.95736436892,-7605.957364368922
5104,223289.0,247498.8465380372,-24209.846538037207
9204,265439.0,224173.66583897875,41265.33416102125
191,244318.0,239668.84374165448,4649.156258345523
3521,212884.0,224698.89664535908,-11814.896645359084
1700,486093.0,467544.96539747284,18548.034602527157
6758,343223.0,353959.45035201753,-10736.450352017535
6300,499695.0,360152.6658545934,139542.3341454066
3141,590694.0,566533.5569570527,24160.44304294733
4281,190822.0,198008.8752031328,-7186.875203132804
3258,285795.0,315385.53909330606,-29590.539093306055
5,281262.0,236849.940544292,44412.05945570799
177,700232.0,626553.4290863596,73678.57091364043
818,338527.0,298828.2095371521,39698.790462847915
2514,655517.0,645017.2593570846,10499.740642915363
3610,232454.0,250104.77058141306,-17650.77058141306
6344,239861.0,274717.18023339915,-34856.18023339915
3317,186374.0,242129.98882962213,-55755.98882962213
2755,256351.0,218649.66254741556,37701.33745258444
9224,488449.0,461933.1079725427,26515.892027457303
2810,153420.0,192345.8110428601,-38925.81104286009
5802,295516.0,293089.91399784794,2426.086002152064
7479,230532.0,243482.61460697572,-12950.614606975723
1544,259491.0,365537.7175561689,-106046.71755616891
951,461733.0,341342.7036439714,120390.29635602859
3892,493626.0,416208.6317696984,77417.3682303016
7108,330493.0,303227.9144193699,27265.08558063011
6537,240403.0,184184.33743940573,56218.66256059427
4115,398754.0,365691.23256885196,33062.76743114804
1061,418606.0,443658.9165197906,-25052.916519790597
4261,457018.0,477836.1184485061,-20818.11844850611
6960,194671.0,207279.57875287504,-12608.578752875037
8406,368462.0,408267.6068698607,-39805.60686986073
1440,329680.0,335488.47155579005,-5808.471555790049
5386,504803.0,458734.76098300767,46068.23901699233
9265,260135.0,308261.6013209036,-48126.601320903574
4308,269438.0,232727.66871194323,36710.33128805677
8941,247271.0,258456.90098086663,-11185.90098086663
8800,355313.0,356114.9559533231,-801.9559533231077
2841,374848.0,369383.81308130367,5464.18691869633
9229,481399.0,552827.3681919726,-71428.36819197261
3981,191152.0,310301.99830642686,-119149.99830642686
8784,276172.0,320229.6376788336,-44057.63767883362
3619,410165.0,407700.52633370145,2464.4736662985524
2235,193723.0,185529.88263972366,8193.117360276345
5854,210100.0,202855.2741521799,7244.725847820111
5107,474415.0,408690.14147717226,65724.85852282774
2208,438801.0,376066.86293625523,62734.13706374477
1445,309935.0,361575.18785426515,-51640.187854265154
3117,417683.0,406322.64694191894,11360.353058081062
144,611396.0,537373.8822394575,74022.11776054255
7508,301116.0,321451.40511386876,-20335.405113868765
2436,176451.0,207189.21824407738,-30738.218244077376
2450,407944.0,397832.957274944,10111.042725056002
4347,463082.0,554441.7642735128,-91359.76427351276
7868,329107.0,321033.8939005344,8073.106099465629
8270,234735.0,255117.4728243517,-20382.472824351687
33,460453.0,500796.83110427123,-40343.83110427123
3133,438110.0,363255.2367773728,74854.76322262723
3671,400366.0,311085.31943866477,89280.68056133523
2406,121634.0,166565.53729831713,-44931.537298317126
83,302876.0,583683.5090575312,-280807.50905753125
6093,192517.0,200351.65990165566,-7834.659901655657
782,392465.0,326792.0955689788,65672.90443102119
3932,460004.0,409575.9047127761,50428.09528722393
5075,234211.0,229263.58532309043,4947.414676909568
6500,149505.0,138164.18408982735,11340.815910172649
4460,204277.0,192368.40789349758,11908.592106502416
2912,274719.0,255454.0305595665,19264.969440433488
5677,522656.0,508360.7244627042,14295.27553729579
4289,234435.0,310401.4102289645,-75966.41022896452
2153,550826.0,467768.80744510173,83057.19255489827
8592,166384.0,160581.66411223082,5802.335887769179
3457,169589.0,176328.58445064805,-6739.58445064805
576,158728.0,165569.66518489987,-6841.665184899874
858,167754.0,196430.6114398886,-28676.6114398886
6303,404761.0,381188.4207609617,23572.579239038285
580,159947.0,196047.7663681707,-36100.766368170705
6037,504244.0,425785.46795205394,78458.53204794606
1565,314419.0,414927.3211142864,-100508.32111428637
5719,694397.0,666959.1615428831,27437.838457116857
6078,323349.0,340116.39199751965,-16767.391997519648
7383,365487.0,298331.02648309927,67155.97351690073
7029,357821.0,240792.8991099873,117028.10089001269
7149,276855.0,291038.83350420796,-14183.833504207956
6566,259734.0,320894.62505720387,-61160.62505720387
2710,416757.0,400641.5855962538,16115.414403746196
2771,117976.0,148607.70265987964,-30631.702659879636
8854,277709.0,606867.1428692328,-329158.1428692328
1371,373818.0,329650.51322725695,44167.486772743054
7768,281874.0,253400.4144975725,28473.585502427508
6039,254454.0,212998.1394517017,41455.86054829831
7663,166629.0,167364.43348298507,-735.4334829850704
5931,208750.0,139413.50129407473,69336.49870592527
834,300727.0,240552.74314240526,60174.25685759474
8803,507668.0,418405.59995806194,89262.40004193806
4164,254392.0,275651.6918762178,-21259.69187621778
6035,299097.0,309361.6863252144,-10264.686325214396
291,112659.0,150436.23247073812,-37777.23247073812
5766,131098.0,212000.14032285157,-80902.14032285157
6152,252214.0,220866.07653640257,31347.923463597428
28,398658.0,465828.84358355746,-67170.84358355746
4437,316976.0,321452.0276249684,-4476.027624968381
7633,623387.0,606313.6444528241,17073.35554717586
3644,354040.0,325353.4546808695,28686.545319130528
5542,292783.0,314825.49120008666,-22042.49120008666
2631,127393.0,117677.42403747092,9715.575962529081
5526,217215.0,225948.7017330976,-8733.701733097609
1053,211021.0,211856.93745446106,-835.9374544610619
1891,248253.0,310386.1063688905,-62133.1063688905
454,388885.0,284086.3979711367,104798.60202886327
1936,92348.0,121919.66560195584,-29571.665601955843
892,319875.0,299047.2667472369,20827.733252763108
5728,157577.0,147303.43519986843,10273.564800131571
8439,640875.0,703069.7713488166,-62194.771348816575
3303,616776.0,532225.128872232,84550.87112776795
4309,191775.0,255626.55394534333,-63851.55394534333
2105,329418.0,337411.99642617325,-7993.996426173253
8924,103110.0,118148.58358740268,-15038.583587402682
3145,582360.0,570160.3474213919,12199.652578608133
8130,499195.0,572673.3175343741,-73478.31753437407
9056,215429.0,286311.0462723065,-70882.04627230653
2984,305186.0,247741.59062538168,57444.40937461832
2647,372860.0,356334.43199200224,16525.56800799776
1428,288531.0,310690.47997199994,-22159.479971999943
3250,468663.0,438085.43288195005,30577.56711804995
648,547702.0,401166.5731251309,146535.4268748691
3655,632612.0,529502.3531397542,103109.64686024585
3382,596152.0,572426.0910816964,23725.908918303554
600,313714.0,321892.29986450594,-8178.2998645059415
9183,288013.0,275077.53422678926,12935.465773210744
3677,530666.0,492500.2130491368,38165.7869508632
7476,166658.0,175920.89327857512,-9262.893278575124
6533,523297.0,486458.3144797318,36838.68552026822
1737,636597.0,514421.4718309871,122175.52816901292
4882,253070.0,246068.31289162603,7001.687108373968
56,284802.0,397927.84702565876,-113125.84702565876
1570,281448.0,282175.4198180062,-727.4198180062231
5048,175240.0,188751.54320155203,-13511.543201552035
7403,210618.0,221172.66402969233,-10554.664029692329
2258,498379.0,404472.62406950415,93906.37593049585
8326,230260.0,222256.11958451648,8003.880415483523
8378,212598.0,233621.68375575807,-21023.683755758073
5453,353332.0,278146.391663464,75185.60833653598
9295,356203.0,282040.3052245684,74162.69477543159
2272,658958.0,611587.9865292876,47370.01347071235
2622,563468.0,529646.9328387004,33821.06716129964
4814,311535.0,372727.7197950522,-61192.719795052195
2340,134479.0,128833.77468601668,5645.225313983319
4203,496920.0,499663.0574081329,-2743.0574081328814
792,391836.0,408252.2990916108,-16416.299091610825
6266,221938.0,116035.26555218914,105902.73444781086
6443,124370.0,112438.73486206643,11931.265137933573
3505,508437.0,423653.2955075329,84783.7044924671
9280,442760.0,458669.278577817,-15909.278577817022
1389,287321.0,241685.43529596948,45635.56470403052
3565,132693.0,117137.32340677224,15555.676593227763
8746,139956.0,159331.9928876725,-19375.992887672503
3654,379868.0,352333.89592445694,27534.10407554306
6235,326296.0,289496.0722130751,36799.927786924876
1294,185818.0,206176.05315096682,-20358.05315096682
4158,201765.0,219874.74662016303,-18109.74662016303
715,253321.0,239905.19661011724,13415.803389882756
8503,277516.0,269502.3448684889,8013.655131511099
611,219984.0,185686.75299332992,34297.24700667008
6986,323183.0,343480.74488944997,-20297.74488944997
8596,411178.0,364181.7779611903,46996.222038809676
587,154740.0,177945.50560047533,-23205.505600475328
2516,389674.0,374927.85126412666,14746.148735873343
5984,236252.0,237717.02250776067,-1465.0225077606738
6211,102753.0,127922.70706093778,-25169.707060937784
7031,521874.0,492797.9085531654,29076.091446834616
3052,366420.0,408825.26273049955,-42405.262730499555
4766,410236.0,346009.97891992633,64226.02108007367
1170,190090.0,172276.0054132303,17813.994586769695
6437,259187.0,249335.5055397991,9851.49446020089
6011,861344.0,624770.6259767801,236573.37402321992
5790,281469.0,277329.23249813396,4139.7675018660375
3257,192529.0,203204.15400058223,-10675.154000582232
8887,200986.0,218103.07972824876,-17117.079728248762
4819,420765.0,408504.84652667027,12260.15347332973
2316,235518.0,250100.5826920748,-14582.582692074793
7956,590703.0,616783.820755294,-26080.820755293942
4379,349143.0,310264.98813938745,38878.01186061255
1973,146919.0,108795.85196178788,38123.14803821212
7539,635852.0,692308.6793126519,-56456.67931265186
5314,274589.0,173481.09693363312,101107.90306636688
111,398270.0,386462.94698351243,11807.053016487567
2926,223023.0,225835.88865658524,-2812.8886565852445
6387,321414.0,389344.462776344,-67930.46277634398
5017,374419.0,301858.37343544315,72560.62656455685
7122,363183.0,349452.51797608257,13730.48202391743
2901,166157.0,165850.42827052754,306.57172947246
1012,345150.0,348995.18106261967,-3845.1810626196675
561,291982.0,204993.94023729488,86988.05976270512
883,269670.0,332614.7674689705,-62944.7674689705
6376,181307.0,242312.71605526216,-61005.716055262164
1418,223817.0,214913.06737714307,8903.932622856926
4938,124618.0,127671.36206562407,-3053.3620656240673
8205,421984.0,351608.4036774382,70375.59632256179
37,371947.0,445964.3222590055,-74017.32225900551
2069,271992.0,280525.93036183977,-8533.930361839768
6550,304179.0,299240.0115102533,4938.988489746698
4413,200092.0,154982.50076466045,45109.49923533955
2445,440161.0,431986.24960113055,8174.750398869452
5402,398827.0,377423.38398257346,21403.61601742654
2185,451636.0,396373.17188894725,55262.828111052746
5637,184015.0,220477.94678996244,-36462.94678996244
7524,458918.0,492328.38723868376,-33410.38723868376
2377,354600.0,362573.9991924873,-7973.999192487274
7904,267314.0,344456.7021099998,-77142.70210999978
1561,371062.0,346963.2332217096,24098.766778290388
6641,59425.0,134312.71155762352,-74887.71155762352
1698,240453.0,212982.8338475619,27470.16615243809
8798,450328.0,522966.93112257484,-72638.93112257484
3377,254717.0,278001.22069082706,-23284.22069082706
1866,346040.0,360621.0011147656,-14581.00111476559
7884,179338.0,154456.51003552103,24881.48996447897
370,283874.0,271431.41646867216,12442.583531327837
801,264582.0,337755.34332760284,-73173.34332760284
5702,255355.0,256425.6892375129,-1070.68923751291
8599,580391.0,552933.9703710644,27457.02962893562
7668,451494.0,459245.4413088488,-7751.441308848793
2071,327359.0,367086.054925594,-39727.05492559401
3570,559230.0,543604.4067757375,15625.59322426247
5050,211753.0,238313.54364971252,-26560.54364971252
1847,233220.0,240871.346556835,-7651.346556834993
4764,344701.0,322890.5765898769,21810.423410123098
9333,603915.0,549229.5243267807,54685.475673219305
7084,415100.0,429901.20232292113,-14801.202322921134
543,321512.0,366688.25203920796,-45176.25203920796
9353,257663.0,330887.8520177522,-73224.85201775219
2325,244736.0,243971.56795386304,764.4320461369643
9255,396893.0,434542.66024868406,-37649.66024868406
1545,173509.0,163473.13087694647,10035.869123053533
9021,211373.0,270653.87166973215,-59280.87166973215
7732,422439.0,389985.57932632335,32453.42067367665
208,256558.0,293696.7519654025,-37138.75196540251
8032,229489.0,229321.30604693282,167.6939530671807
2751,151006.0,151775.65337358037,-769.6533735803678
2346,236319.0,229308.95841842593,7010.041581574071
4923,267466.0,282588.4823544256,-15122.482354425592
8361,318680.0,313436.307310274,5243.692689726013
445,239839.0,304270.47217017965,-64431.47217017965
2915,195657.0,226502.1993253742,-30845.19932537421
8340,162680.0,133525.4737743242,29154.5262256758
1798,525163.0,585036.2661847122,-59873.26618471218
4155,267426.0,301257.28308173706,-33831.283081737056
4641,421186.0,402929.2887670122,18256.711232987815
5788,480437.0,479246.968615872,1190.0313841279713
6964,429710.0,436831.5720917605,-7121.572091760521
1558,341742.0,314664.4458655189,27077.55413448112
2854,361413.0,296523.48903278826,64889.51096721174
4174,410740.0,395762.7354487358,14977.264551264176
2452,437477.0,306775.73348746146,130701.26651253854
6421,318699.0,250347.7698810705,68351.2301189295
6893,260817.0,240872.66319339102,19944.336806608975
852,142060.0,222158.1447564196,-80098.14475641961
77,190191.0,179226.16536066795,10964.834639332053
6412,281779.0,304108.4404045796,-22329.440404579625
5108,537024.0,476050.7847341821,60973.21526581788
8614,200920.0,217768.14357342187,-16848.14357342187
2800,370913.0,432950.15534662455,-62037.15534662455
7970,253622.0,244660.33096314452,8961.669036855485
5724,347847.0,407644.6955225682,-59797.69552256819
1501,517086.0,568209.650749376,-51123.650749376044
3205,86334.0,178084.45857188897,-91750.45857188897
8141,628015.0,640442.2063815483,-12427.206381548312
7387,543095.0,573189.096653603,-30094.096653603017
4248,116740.0,126687.16570097633,-9947.16570097633
6284,398226.0,319927.6160831111,78298.38391688891
3703,407826.0,372406.41793085076,35419.58206914924
6697,271120.0,286422.6345838004,-15302.63458380039
651,228971.0,218044.2872471013,10926.71275289869
1217,143243.0,144902.35086125997,-1659.350861259969
2399,260498.0,289164.94219644275,-28666.942196442746
6153,448349.0,433035.9398238652,15313.060176134808
5722,383738.0,406200.83586875495,-22462.835868754948
4743,124884.0,98818.38471839478,26065.61528160522
6917,303977.0,342463.3790430687,-38486.37904306868
4964,157123.0,209487.35811944926,-52364.35811944926
787,224451.0,250560.74957873052,-26109.749578730523
4058,351362.0,329639.36628039187,21722.63371960813
394,114698.0,116489.17815375298,-1791.178153752975
8151,433665.0,488070.89853957505,-54405.89853957505
7505,306733.0,294939.9402100185,11793.059789981518
4001,298697.0,295626.3753927457,3070.6246072542854
4525,381277.0,403963.96950861113,-22686.96950861113
6313,464318.0,551459.7019876464,-87141.7019876464
6595,278171.0,310604.0292372245,-32433.029237224488
143,407471.0,327266.6883180164,80204.31168198359
2495,226268.0,224994.7974110237,1273.2025889763026
2478,251573.0,313619.5309939611,-62046.53099396109
8301,549557.0,495650.97777484596,53906.02222515404
6979,416968.0,478161.2587062525,-61193.2587062525
7397,274332.0,284673.8198614758,-10341.819861475786
4748,151838.0,186996.79957518922,-35158.799575189216
3799,107219.0,132586.03260126582,-25367.03260126582
8004,210850.0,230716.43031786726,-19866.430317867256
6558,164041.0,185020.10338344035,-20979.10338344035
7945,510100.0,468307.8765684219,41792.123431578104
7820,298098.0,355558.35494663566,-57460.35494663566
4456,344451.0,329819.5900624444,14631.40993755561
244,499116.0,451632.46013878623,47483.539861213765
3719,247176.0,229405.67237533754,17770.32762466246
2232,270492.0,311792.3802863851,-41300.38028638507
1438,380698.0,303002.7813790986,77695.2186209014
8563,200338.0,190989.13889156227,9348.861108437733
3725,226143.0,243329.6911526215,-17186.691152621497
1350,159992.0,222334.31411305512,-62342.31411305512
6977,463119.0,481253.3162926464,-18134.3162926464
5392,340120.0,329080.9489741367,11039.051025863271
7585,316137.0,340401.43963485997,-24264.43963485997
3959,184709.0,121919.66560195584,62789.33439804416
785,151955.0,153812.93174506057,-1857.931745060574
6194,341659.0,346456.4956715117,-4797.495671511686
6168,368058.0,260952.6128302936,107105.3871697064
4121,430761.0,526290.9723792383,-95529.97237923834
1052,279833.0,287472.60709227686,-7639.607092276856
5759,465926.0,409770.8888432665,56155.111156733474
7297,494131.0,480730.3202771486,13400.679722851375
739,211356.0,280031.87372732593,-68675.87372732593
1392,243839.0,212785.56819051574,31053.43180948426
6231,209449.0,229696.984134976,-20247.984134975995
6251,370159.0,380964.5676375917,-10805.567637591681
7545,351582.0,371086.66650816513,-19504.66650816513
6927,352508.0,409559.3071035865,-57051.3071035865
5800,768053.0,738708.51670327,29344.483296729974
275,628382.0,523345.28164587024,105036.71835412976
6254,406340.0,432703.4875821533,-26363.48758215329
8128,333115.0,336996.59746511927,-3881.5974651192664
266,228263.0,218505.81969313428,9757.180306865717
9098,157376.0,195411.48891081059,-38035.488910810585
8740,426866.0,433307.39389225026,-6441.393892250257
4446,340607.0,336012.4409377886,4594.559062211425
6793,288925.0,343061.9516265424,-54136.95162654237
7189,400986.0,459073.71301644767,-58087.71301644767
3913,255738.0,268680.77980393165,-12942.779803931655
2778,188997.0,206192.25802312928,-17195.25802312928
7783,275078.0,229328.576272174,45749.42372782601
4553,204508.0,323446.14086695446,-118938.14086695446
4549,560249.0,555519.6209841057,4729.3790158942575
990,121970.0,221314.34593025438,-99344.34593025438
6635,278956.0,319223.1541363759,-40267.15413637587
8998,508215.0,484567.905218071,23647.094781928987
4900,307057.0,299017.0411260812,8039.958873918804
5337,89789.0,77577.7366023137,12211.2633976863
1403,289529.0,314607.8930854778,-25078.893085477815
6033,340347.0,305747.9531377168,34599.0468622832
714,236461.0,181852.49469285645,54608.505307143554
5915,214676.0,204652.23512068033,10023.764879319671
7269,651662.0,515681.8325765777,135980.16742342227
7513,910542.0,602493.6173631286,308048.3826368714
8303,273346.0,246574.12126372987,26771.878736270126
1681,585534.0,565947.4732146013,19586.526785398717
3928,163996.0,195743.41363168342,-31747.41363168342
7829,286582.0,267517.5312937816,19064.46870621841
2327,508554.0,499876.47627063276,8677.52372936724
3964,120535.0,125894.93605262604,-5359.9360526260425
1364,290128.0,273078.48243949545,17049.51756050455
1362,246385.0,208676.78110848973,37708.218891510274
8591,205328.0,283627.55523313925,-78299.55523313925
3533,298747.0,287331.7679429014,11415.23205709859
1017,192893.0,213916.97376713893,-21023.97376713893
7385,321919.0,310737.744866086,11181.255133914005
5140,166783.0,168606.8948366346,-1823.8948366346012
7656,223351.0,226011.53828141378,-2660.5382814137847
2743,232200.0,235006.05473242752,-2806.054732427525
8626,91936.0,77538.42830161155,14397.571698388449
5841,168257.0,277141.0608183527,-108884.06081835268
4061,230504.0,210228.29481037747,20275.70518962253
6827,431288.0,298903.4947097091,132384.50529029092
5743,168989.0,190501.15433144252,-21512.15433144252
921,411760.0,401399.82278722967,10360.17721277033
363,203800.0,202677.531633615,1122.468366385001
927,131840.0,124614.88870807432,7225.111291925685
3576,585598.0,541348.95493607,44249.04506392998
6599,369731.0,450423.3529106788,-80692.35291067878
7901,207990.0,229126.69882178924,-21136.698821789236
6120,388179.0,389261.33721866796,-1082.3372186679626
6079,299276.0,300994.1719487384,-1718.1719487383962
2757,150556.0,185566.26045712025,-35010.260457120254
4883,434583.0,502004.4776754159,-67421.47767541592
5954,140378.0,166439.32082989797,-26061.320829897973
5510,95670.0,201513.80278868048,-105843.80278868048
1924,480041.0,364722.3089252098,115318.6910747902
5204,434339.0,455454.17996598274,-21115.179965982737
